DATASET_SIMPLEBAR
SEPARATOR TAB
DATASET_LABEL	Eukaryota_genome_counts
Strongyloides_stercoralis_species_6248	2
Panagrellus_redivivus_species_6233	2
Hymenolepis_diminuta_species_6216	2
Echinococcus_granulosus_species_6210	2
Hirtodrosophila_cameraria_species_1262473	2
Melieria_omissa_species_1262360	2
Phyto_melanocephala_species_1262321	2
Meiosimyza_decipiens_species_1262309	2
Hybos_culiciformis_species_1262239	2
Pyropia_haitanensis_species_1262161	2
Torilis_japonica_species_49576	2
Esperia_sulphurella_species_2870497	2
Limaria_hians_species_120439	2
Aphanomyces_stellatus_species_120398	2
Scolecofusarium_ciliatum_species_120029	2
Sporothrix_curviconia_species_1260050	2
Perameles_bougainville_species_120735	2
Fusarium_thapsinum_species_120644	2
Drosophila_lacertosa_species_119604	2
Endromis_versicolora_species_119269	2
Bilabrum_cf._latius_species_3115832	2
Poeciliopsis_gracilis_species_119849	2
Trematocara_zebra_species_1982068	2
Melastoma_candidum_species_119954	2
Alternaria_atra_species_119953	2
Eugenia_uniflora_species_119951	2
Acmispon_strigosus_species_1240363	2
Arabidopsis_thaliana_x_Arabidopsis_arenosa_species_1240361	2
Leccinum_variicolor_species_121052	2
Leccinum_aurantiacum_species_121046	2
Orbicella_franksi_species_48499	2
Asclepias_syriaca_species_48545	2
Drosophila_rufa_species_67533	2
Dasysyrphus_tricinctus_species_1244581	2
Amoeboaphelidium_protococcarum_species_1243177	2
Danionella_cerebrum_species_2873325	2
Fusarium_torreyae_species_1237075	2
Gypaetus_barbatus_species_33610	2
Fusarium_cyanostomum_species_1237069	2
Anaeramoeba_flamelloides_species_1746091	2
Kurtzmaniella_cleridarum_species_121466	2
Xerocomus_spinulosus_species_1745186	2
Pediculus_humanus_species_121225	2
Suillus_bovinus_species_48563	2
Suillus_placidus_species_48579	2
Nosema_astafloridana_species_3121251	2
Penares_turmericolor_species_3121256	2
Babesia_gibsoni_species_33632	2
Marcelleina_donadinii_species_3120040	2
Lordiphosa_collinella_species_93398	2
Seriola_aureovittata_species_2871759	2
Acarospora_aff._strigata_species_2871812	2
Callipepla_californica_species_67771	2
Lasius_flavus_species_67763	2
Melanotaenia_boesemani_species_1250792	2
Amanita_phalloides_species_67723	2
Graphilbum_fragrans_species_67622	2
Lasius_niger_species_67767	2
Lachancea_lanzarotensis_species_1245769	2
Aspergillus_turcosus_species_1245748	2
Ophthalmotilapia_nasuta_species_68046	2
Ophthalmotilapia_heterodonta_species_68045	2
Nanger_dama_species_67940	2
Quercus_wislizeni_species_67830	2
Macomangulus_tenuis_species_1980407	2
Poecile_montanus_species_48895	2
Glyphotaelius_pellucidus_species_1271742	2
Limnephilus_marmoratus_species_1271730	2
Limnephilus_auricula_species_1271728	2
Rhododendron_ovatum_species_49169	2
Pollenia_labialis_species_1266491	2
Pollenia_angustigena_species_1266490	2
Anthopleura_xanthogrammica_species_6112	2
Quercus_berberidifolia_species_1266315	2
Actinia_tenebrosa_species_6105	2
Hydra_oligactis_species_6088	2
Spongilla_lacustris_species_6055	2
Trypanosoma_theileri_species_67003	2
Ictalurus_furcatus_species_66913	2
Foetorepus_agassizii_species_1266883	2
Symphurus_diomedeanus_species_1266882	2
Talaromyces_stollii_species_1266822	2
Acropora_austera_species_117779	2
Mobula_birostris_species_1983395	2
Cryptacanthodes_maculatus_species_1266866	2
Pinctada_imbricata_species_66713	2
Hypochthonius_rufulus_species_66581	2
Carabus_problematicus_species_49291	2
Annona_cherimola_species_49314	2
Bimastos_rubidus_species_2866284	2
Halteria_grandinella_species_5974	2
Mesopsocus_fuscifrons_species_2866285	2
[Candida]_sorboxylosa_species_49334	2
Wickerhamiella_spandovensis_species_49335	2
Leptographium_flavum_species_2268375	2
Polietes_domitor_species_2866287	2
Eueides_tales_species_33450	2
Stylonychia_lemnae_species_5949	2
Wickerhamiella_vanderwaltii_species_49336	2
Heliconius_clysonymus_species_33446	2
Coffea_eugenioides_species_49369	2
Coffea_canephora_species_49390	2
Heliconius_xanthocles_species_33440	2
Moneuplotes_crassus_species_5936	2
Oenanthe_javanica_species_49556	2
Yponomeuta_malinellus_species_33466	2
Immersiporthe_knoxdaviesiana_species_1276217	2
Coccomyxa_viridis_species_1274662	2
Amaranthus_cruentus_species_117272	2
Acanthiza_pusilla_species_117193	2
Tilletia_walkeri_species_117179	2
Tephrocybe_rancida_species_117070	2
Ogataea_degrootiae_species_2268991	2
Saccharomycopsis_oosterbeekiorum_species_2268993	2
Hippasteria_phrygiana_species_1277726	2
Thereva_unica_species_2867258	2
Inula_conyza_species_119177	2
Schistosoma_rodhaini_species_6188	2
Schistosoma_intercalatum_species_6187	2
Tipula_helvola_species_2867262	2
Tipula_unca_species_2867263	2
Chrysaora_quinquecirrha_species_6148	2
Tussilago_farfara_species_118778	2
Clarireedia_hainanense_species_2867042	2
Pollenia_pediculata_species_1266492	2
Myopa_testacea_species_2867102	2
Neoascia_interrupta_species_2867103	2
Orthonevra_nobilis_species_2867105	2
Rhamphomyia_laevipes_species_2867109	2
Pocota_personata_species_2867115	2
Oxycera_pygmaea_species_2867256	2
Volvox_reticuliferus_species_1737510	2
Eumerus_sabulonum_species_2867251	2
Heteromyza_rotundicornis_species_2867252	2
Nemotelus_pantherinus_species_2867254	2
Chirona_hameri_species_3047990	2
Cyprinodon_nevadensis_species_33520	2
Melanotaenia_splendida_species_33519	2
Lentinula_detonsa_species_2804962	2
Lentinula_aff._detonsa_species_2804958	2
Dasykaluta_rosamondae_species_33560	2
Metridium_senile_species_6116	2
Colobus_guereza_species_33548	2
Gambusia_affinis_species_33528	2
Trichomycterus_rosablanca_species_2290929	2
Cyclura_pinguis_species_118683	2
Poaceae_sp._species_2866903	2
Podospora_comata_species_48703	2
Mesoplodon_densirostris_species_48708	2
Rhododendron_simsii_species_118357	2
Orchesella_cincta_species_48709	2
Pontoporia_blainvillei_species_48723	2
Setaria_digitata_species_48799	2
Megalops_cyprinoides_species_118141	2
Microcaecilia_unicolor_species_1415580	2
Oreina_elongata_species_111406	2
Chrysolina_graminis_species_111401	2
Flectonema_sp._DT1601_species_2820020	2
Rhynchopus_sp._YZ270_cl-10_species_2820016	2
Russula_delica_species_111140	2
Buathra_laborator_species_1419289	2
Alexandromys_oeconomus_species_2162900	2
Platanus_racemosa_species_111540	2
Thracia_phaseolina_species_1411927	2
Andrena_fulva_species_1411667	2
Andrena_dorsata_species_1411666	2
Dactylis_glomerata_species_4509	2
Coix_lacryma-jobi_species_4505	2
Eragrostis_tef_species_110835	2
Parnassius_apollo_species_110799	2
Iphiclides_podalirius_species_110791	2
Brachyopa_scutellaris_species_2849643	2
Palloptera_scutellata_species_2849646	2
Cynocephalus_volans_species_110931	2
Periphyllus_acericola_species_1425412	2
Microplitis_manilae_species_1427173	2
Lasiommata_maera_species_111916	2
Hipparchia_semele_species_111912	2
Hipparchia_fagi_species_111910	2
Erebia_pharte_species_111906	2
Erebia_montana_species_111905	2
Erebia_meolans_species_111904	2
Erebia_ligea_species_111903	2
Coenonympha_dorus_species_111896	2
Brintesia_circe_species_111891	2
Chytridiomycetes_sp._species_2012386	2
Gelis_areator_species_2163653	2
Phytophthora_podocarpi_species_1690101	2
Vermiconidia_calcicola_species_1690605	2
Perophora_annectens_species_2851995	2
Lasiommata_megera_species_111917	2
Nymphalis_urticae_species_111881	2
Amblyopyrum_muticum_species_4595	2
Aegilops_speltoides_species_4573	2
Triticum_urartu_species_4572	2
Setaria_viridis_species_4556	2
Austroboletus_festivus_species_1691418	2
Porpolomopsis_calyptriformis_species_1398758	2
Melanargia_lachesis_species_111924	2
Melanargia_galathea_species_111923	2
Lasiommata_petropolitana_species_111918	2
Xylophagus_ater_species_1689122	2
Kryptopterus_vitreolus_species_2012678	2
Oryza_punctata_species_4537	2
Oryza_officinalis_species_4535	2
Oryza_brachyantha_species_4533	2
Oryza_australiensis_species_4532	2
Hyaena_hyaena_species_95912	2
Hirsutella_rhossiliensis_species_111463	2
Quillaja_saponaria_species_32244	2
Microtus_richardsoni_species_111840	2
Microtus_oregoni_species_111838	2
[Candida]_solani_species_51925	2
[Candida]_succiphila_species_51927	2
Tortispora_caseinolytica_species_51930	2
Eriobotrya_japonica_species_32224	2
Hyalyris_coeno_species_1406513	2
Steganacarus_magnus_species_52000	2
Aspergillus_pseudoglaucus_species_1405805	2
Boletus_vermiculosoides_species_2169425	2
Oemleria_cerasiformis_species_32237	2
Trifolium_fragiferum_species_97023	2
Trifolium_striatum_species_97043	2
Chaetodon_trifascialis_species_109706	2
Phodopus_roborovskii_species_109678	2
Lobosporangium_transversale_species_64571	2
Linnemannia_schmuckeri_species_64567	2
Powellomyces_hirtus_species_109895	2
Ilex_aquifolium_species_4298	2
Glutinoglossum_americanum_species_1670608	2
Cornus_florida_species_4283	2
Curvularia_soli_species_2016214	2
Anerastia_lotella_species_1666820	2
Brasenia_schreberi_species_4424	2
Rhynchopus_humris_species_2016123	2
Anoplius_nigerrimus_species_1667466	2
Trifolium_dubium_species_97021	2
Podila_minutissima_species_64525	2
Asterochloris_sp._CNOR1_species_3094912	2
Asterochloris_sp._CNOR2_species_3094913	2
Cydia_fagiglandana_species_1458189	2
Brachionus_rotundiformis_species_96890	2
Trifolium_alexandrinum_species_97006	2
Spicauda_simplicius_species_3056719	2
Podila_humilis_species_64523	2
Myopa_tessellatipennis_species_2829445	2
Galeruca_laticollis_species_2017130	2
Seira_ritae_species_2016761	2
Quercus_agrifolia_species_97693	2
Quercus_engelmannii_species_97696	2
Eucommia_ulmoides_species_4392	2
Cepaea_hortensis_species_97200	2
Chloropicon_roscoffensis_species_1461544	2
Viola_odorata_species_97441	2
Varroa_destructor_species_109461	2
Erebia_disa_species_1664817	2
Erebia_flavofasciata_species_1664822	2
Erebia_melancholica_species_1664830	2
Apomyelois_bistriatella_species_1666458	2
Physella_acuta_species_109671	2
Pyrgus_centaureae_species_1666702	2
Acentria_ephemerella_species_1666818	2
Sminthurus_viridis_species_109609	2
Myotis_nattereri_species_109481	2
Myotis_emarginatus_species_109480	2
Myotis_mystacinus_species_109479	2
Suncus_etruscus_species_109475	2
Fusarium_piperis_species_1435070	2
Tolypocladium_endophyticum_species_1436177	2
Tolypocladium_amazonense_species_1436175	2
Phanerodontia_chrysosporium_species_2822231	2
Magelona_johnstoni_species_1436028	2
Ecdyonurus_torrentis_species_2014018	2
Toensbergia_leucococca_species_1453789	2
Idaea_trigeminata_species_1441566	2
Idaea_subsericeata_species_1441563	2
Idaea_rufaria_species_1441559	2
Sericomyia_silentis_species_1676147	2
Paralagenidium_karlingii_species_1440115	2
Nemoura_dubitans_species_2014036	2
Caenorhabditis_drosophilae_species_96641	2
Inocybe_obscuroides_species_2822767	2
Saccharomyces_cerevisiae_x_Saccharomyces_kudriavzevii_x_Saccharomyces_uvarum_species_1431717	2
Cetraspora_pellucida_species_1433469	2
Loxia_leucoptera_species_96539	2
Sericinus_montela_species_1678306	2
Iolana_debilitata_species_1678388	2
Macrovipera_schweizeri_species_110205	2
Nicrophorus_vespilloides_species_110193	2
Nebria_brevicollis_species_110024	2
Leccinum_subtestaceum_species_3095519	2
Entophlyctis_luteolus_species_109932	2
Pulveroboletus_frians_species_3095522	2
Tylopilus_cervinicoccineus_species_3095524	2
Hoplostethus_atlanticus_species_96778	2
Leccinum_cinnamomeum_species_3095487	2
Boletus_rubroflammeus_species_3095467	2
Aradus_depressus_species_1452771	2
Xylographa_trunciseda_species_1453799	2
Ooceraea_biroi_species_2015173	2
Conops_quadrifasciatus_species_2823188	2
Chorisops_tibialis_species_2823186	2
Microloxia_herbaria_species_1441571	2
Tamias_sibiricus_species_64680	2
Actinomucor_elegans_species_64647	2
Parascedosporium_putredinis_species_1442378	2
Tuberolachnus_salignus_species_96551	2
Hanseniaspora_nectarophila_species_1443074	2
Acrobeloides_maximus_species_96598	2
Opilo_mollis_species_1445684	2
Triaxomera_parasitella_species_1448927	2
Serendipita_vermifera_species_109899	2
Dothideomycetes_sp._species_1709935	2
Lecanoromycetes_sp._species_1709937	2
Colletotrichum_endophyticum_species_1346603	2
Hirudinaria_manillensis_species_1348078	2
Bombus_pascuorum_species_65598	2
Hypericum_perforatum_species_65561	2
Semibalanus_balanoides_species_94630	2
Podarcis_tiliguerta_species_65485	2
Neelus_murinus_species_1348065	2
Pseudochirops_corinnae_species_65629	2
Larinus_minutus_species_1342029	2
Callopistria_juventina_species_1341252	2
Dipodomys_merriami_species_94247	2
Platycodon_grandiflorus_species_94286	2
Echymipera_clara_species_65610	2
Dactylopsila_palpator_species_65607	2
Zingiber_officinale_species_94328	2
Leia_winthemii_species_1343502	2
Tremella_mesenterica_species_5217	2
Quercus_parvula_species_2004446	2
Filobasidium_floriforme_species_5210	2
Cryptococcus_depauperatus_species_5208	2
Pimpla_rufipes_species_2184727	2
Morchella_conica_species_5194	2
Narcine_bancroftii_species_1343680	2
Nakaseomyces_delphensis_species_51657	2
Kluyveromyces_wickerhamii_species_51658	2
Cylindricascospora_bacillispora_species_51660	2
Epistrophe_grossulariae_species_1352479	2
Volucella_bombylans_species_1352473	2
Ramularia_collo-cygni_species_112498	2
Ammospiza_nelsoni_species_2857394	2
Ammospiza_caudacuta_species_2857398	2
Vitis_vinifera_x_Vitis_labrusca_species_2817680	2
Cerastoderma_glaucum_species_94722	2
Podarcis_raffonei_species_65483	2
Dircenna_loreta_species_1349872	2
Podarcis_melisellensis_species_65482	2
Podarcis_filfolensis_species_65481	2
Saccharomycopsis_microspora_species_65477	2
Kluyveromyces_dobzhanskii_species_51656	2
Platycheirus_rosarum_species_1352472	2
Plumapathes_pennacea_species_1350358	2
Ningaui_yvonnae_species_32554	2
Tylochromis_polylepis_species_32513	2
Telmatochromis_temporalis_species_32511	2
Perissodus_microlepis_species_32509	2
Pyrrhopyge_hadassa_species_2201600	2
Notoscopelus_elongatus_species_1334808	2
Croniades_pieria_species_2201704	2
Croton_laevigatus_species_1336182	2
Jera_tricuspidata_species_2201569	2
Melieria_crassipennis_species_1335495	2
Myotis_myotis_species_51298	2
Acer_campestre_species_66205	2
Parasteatoda_tepidariorum_species_114398	2
Cymbopogon_citratus_species_66014	2
Cyanocitta_stelleri_species_114083	2
Trichogramma_dendrolimi_species_114056	2
Tetrapisispora_phaffii_species_113608	2
Neolamprologus_tetracanthus_species_32508	2
Anniella_stebbinsi_species_2202111	2
Phytophthora_pluvialis_species_1330343	2
Podarcis_cretensis_species_1330250	2
Cotesia_congregata_species_51543	2
Gigantidas_childressi_species_3051952	2
Atkinsonella_texensis_species_51582	2
Spirodela_intermedia_species_51605	2
Rhaphigaster_nebulosa_species_51622	2
Melitaea_athalia_species_113330	2
Pseudorasbora_parva_species_51549	2
Peterozyma_xylosa_species_1337056	2
Chondrilla_caribensis_species_1336846	2
Melitaea_deione_species_113335	2
Apiospora_kogelbergensis_species_1337665	2
Aporophyla_lueneburgensis_species_1337163	2
Kockiozyma_suomiensis_species_1337062	2
Serendipita_indica_species_65672	2
Melitaea_varia_species_113346	2
Melitaea_trivia_species_113345	2
Melitaea_phoebe_species_113342	2
Melitaea_parthenoides_species_113340	2
Melitaea_diamina_species_113337	2
Piscidiscina_leucoxantha_species_1385992	2
Gyromitra_fastigiata_species_1385990	2
Gyromitra_caroliniana_species_1385989	2
Gyromitra_brunnea_species_1385988	2
Lachancea_waltii_species_4914	2
Lipothrix_lubbocki_species_1387126	2
Gigaspora_margarita_species_4874	2
Komagataella_mondaviorum_species_2008544	2
Arge_pagana_species_1384777	2
Lachancea_kluyveri_species_4934	2
Chalaropsis_thielavioides_species_112131	2
Eratigena_atrica_species_1698855	2
Fragum_whitleyi_species_1699438	2
Sporobolomyces_pararoseus_species_5003	2
Rhogogaster_chlorosoma_species_1385029	2
Macrophya_alboannulata_species_1384894	2
Anastrepha_fraterculus_species_95504	2
Anastrepha_obliqua_species_95512	2
Picochlorum_costavermella_species_2009235	2
Taphrina_wiesneri_species_5012	2
Ancylis_unculana_species_1391524	2
Mucor_racemosus_species_4841	2
Rhizomucor_miehei_species_4839	2
Phytophthora_citrophthora_species_4793	2
Typha_latifolia_species_4733	2
Chymomyza_fuscimana_species_1692350	2
Allium_sativum_species_4682	2
Satyrus_ferula_species_111941	2
Satyrus_actaea_species_111940	2
Pararge_xiphia_species_111933	2
Melanargia_russiae_species_111925	2
Geodia_parva_species_1390724	2
Fragaria_moschata_species_64940	2
Fragaria_iinumae_species_64939	2
Euzophera_pinguis_species_1366396	2
Mustelus_asterias_species_112232	2
Monopis_crocicapitella_species_1375242	2
Calamotropha_paludella_species_1371681	2
Aspergillus_clavatus_species_5057	2
Epichloe_coenophiala_species_5047	2
Saccharomycopsis_guyanensis_species_1379279	2
Malbranchea_cinnamomea_species_5041	2
Wickerhamomyces_mucosus_species_1378264	2
Ogataea_philodendri_species_1378263	2
Epiphyas_postvittana_species_65032	2
Cheirolophus_tagananensis_species_65001	2
Ephialtes_manifestator_species_65333	2
Diplazon_laetatorius_species_65311	2
Ascosphaera_apis_species_5105	2
Ophion_ventricosus_species_65146	2
Cyphotilapia_gibberosa_species_1355922	2
Thermoascus_crustaceus_species_5088	2
Thermoascus_aurantiacus_species_5087	2
Yamagishiella_unicocca_species_51707	2
Cyprichromis_leptosoma_species_51791	2
Cordylochernes_scorpioides_species_51811	2
Candoia_aspera_species_51853	2
Charina_bottae_species_51858	2
Diaporthe_citriasiana_species_1365815	2
Volvox_africanus_species_51714	2
Baorangia_bicolor_species_2172111	2
Malassezia_equina_species_1381935	2
Malassezia_caprae_species_1381934	2
Durusdinium_trenchii_species_1381693	2
Turbinaria_reniformis_species_1381352	2
Lepidiolamprologus_elongatus_species_32503	2
Lamprologus_callipterus_species_32501	2
Julidochromis_marlieri_species_32499	2
Gnathochromis_pfefferi_species_32498	2
Chalinochromis_popelini_species_32494	2
Cardiopharynx_schoutedeni_species_32492	2
Callochromis_macrops_species_32491	2
Saccharomycopsis_amapae_species_51913	2
Oligophagozyma_castellii_species_51914	2
Boulengerochromis_microlepis_species_32488	2
[Candida]_vartiovaarae_species_51918	2
Pantherophis_vulpinus_species_94886	2
Arizona_elegans_species_94893	2
Echiichthys_vipera_species_94984	2
Opsanus_beta_species_95145	2
Membranipora_membranacea_species_95170	2
Wickerhamiella_kurtzmanii_species_2174988	2
Encarsia_formosa_species_32400	2
Silurus_glanis_species_94993	2
Microplitis_mediator_species_375433	2
Liriomyza_trifolii_species_198433	2
Quiscalus_major_species_84780	2
